Living Colour - Love Rears Its Ugly Head	https://www.youtube.com/watch?v=-HLMfpvq15M
Dire Straits - Walk of Life	https://www.youtube.com/watch?v=k9_VOy7VipQ
Michael Jackson - Love never felt so good	https://www.youtube.com/watch?v=0wnuTGGuAVs
Michael Jackson - Off the wall	https://www.youtube.com/watch?v=CQPn79fucCM
Rage against the machine - Killing in the name	https://www.youtube.com/watch?v=dxk3c_SbWMg
